date,plate,park_location,service,arrival_time,start_handling_time,stop_handling_time,exit_time,qtime,htime,extime,dtime,loading,del_pick,del_size,pick_size,refrigerated,vehicle_type,vehicle_model,no_workers,side_company,side_postal,commodity_type,commodity_extra,number_stores,store_name1,store_floor1,store_number1,store_type1,opening1,no_branches1,link1,store_name2,store_floor2,store_number2,store_type2,opening2,no_branches2,link2,store_name3,store_floor3,store_number3,store_type3,opening3,no_branches3,link3,store_name4,store_floor4,store_number4,store_type4,opening4,no_branches4,link4,logo,employer,employer_type,reloads,stops,origin,origin_extra,morning_load,erp,start_work,stop_work,gas_refills,flex,flex_extra
26/06/15,GZ8729J,street,GV,26/06/15 14:15,NA,NA,26/06/15 14:18,NA,NA,NA,3.166666667,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Revada Food & Services,EVANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YN5873U,street,GV,26/06/15 14:16,NA,NA,26/06/15 14:20,NA,NA,NA,4.65,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHENG MOH HUAT TRADING SUPPLIER CO.,CHENG MOH HUAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBD5135S,carpark,GV,26/06/15 14:16,26/06/15 14:18,26/06/15 14:36,26/06/15 14:36,2.233333333,18.25,0,20.48333333,NA,NA,NA,NA,NA,ClosedLightTrucks,Toyota Hiace,NA,NA,NA,prepared_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ho Kee Pau,HO KEE PAU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBB1052J,carpark,GV,26/06/15 14:17,26/06/15 14:19,26/06/15 14:39,26/06/15 14:39,2.383333333,19.65,0,22.03333333,NA,NA,NA,NA,NA,OpenLightTrucks,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GV255H,NA,GV,26/06/15 14:18,NA,NA,26/06/15 15:06,NA,NA,NA,48.78333333,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GV9346U,NA,GV,26/06/15 14:20,NA,NA,26/06/15 15:04,NA,NA,NA,44.05,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Closed light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YL6500A,NA,GV,26/06/15 14:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KEE WEE HUP KEE FOOD MANUFACTURERS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YM3430H,street,GV,26/06/15 14:24,26/06/15 14:25,26/06/15 15:05,26/06/15 15:05,1,40,0,41,3,1,1.5,0,N,ClosedLightTrucks,FUSO CANTER,1,NA,NA,fresh_frozen_food,JUICE+YOGURT,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AQUOS,FRESH N NATURAL,SUPPLIER,NA,"8,16",JURONG,NA,NA,NA,NA,NA,NA,Y,NA
26/06/15,YM7113Y,street,GV,26/06/15 14:25,26/06/15 14:27,26/06/15 14:29,26/06/15 14:29,2,2,0,4,3,1,0.2,0,N,OpenLightTrucks,NA,2,NA,NA,others,CONSTRUCTION MATERIALS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RM BUILDING PRODUCTS,RM BUILDING,BORAL",NA,OTHER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBB3725M,carpark,GV,26/06/15 14:25,26/06/15 14:27,26/06/15 14:55,26/06/15 14:55,2.466666667,28.23333333,0,30.7,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GF8888M,carpark,GV,26/06/15 14:27,26/06/15 14:30,26/06/15 14:56,26/06/15 14:56,3.383333333,25.78333333,0,29.16666667,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YJ5891M,carpark,GV,26/06/15 14:29,26/06/15 14:31,26/06/15 14:54,26/06/15 14:54,2.433333333,22.58333333,0,25.01666667,NA,NA,NA,NA,NA,ClosedLightTrucks,NA,NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NESTLE,NESTLE MAGIC PLEASURES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GT5462D,NA,GV,26/06/15 14:30,NA,NA,26/06/15 14:31,NA,NA,NA,1.6,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YN5023G,NA,GV,26/06/15 14:33,NA,NA,26/06/15 14:53,NA,NA,NA,20.93333333,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EVERLAST PROJECTS,EVERLAST GROUP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GR3273G,NA,GV,26/06/15 14:33,NA,NA,26/06/15 14:35,NA,NA,NA,2.183333333,NA,NA,NA,NA,NA,OpenLightTrucks,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GX3608T,LB,GV,26/06/15 14:33,26/06/15 14:50,26/06/15 15:05,26/06/15 15:05,17,15,0,32,2,3,1,0.7,N,LargeVans,TOYOTA,1,EACH-A-CUP PTE LTD,545212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20,25",NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GX6970B,NA,GV,26/06/15 14:35,NA,NA,26/06/15 14:36,NA,NA,NA,1.6,NA,NA,NA,NA,NA,LargeVans,MITSUBISHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YM5872C,NA,GV,26/06/15 14:36,NA,NA,26/06/15 14:39,NA,NA,NA,3.666666667,NA,NA,NA,NA,NA,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,NA,NA,NA,fresh_frozen_food,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TUCK LEE (ICE),TUCK LEE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBC9446Z,carpark,GV,26/06/15 14:37,26/06/15 14:39,26/06/15 15:11,26/06/15 15:11,2.25,31.85,0,34.1,NA,NA,NA,NA,NA,SmallVans,Others (Light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FUJI XEROX,FUJI XEROX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GR7655L,carpark,GV,26/06/15 14:37,26/06/15 14:39,26/06/15 15:26,26/06/15 15:26,2.416666667,47.41666667,0,49.83333333,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBC9502U,NA,service,26/06/15 14:38,NA,NA,26/06/15 14:41,NA,NA,NA,3.083333333,NA,NA,NA,NA,NA,LargeVans,NISSAN NV350 ,NA,NA,NA,service_trash,Subsidiary of Methodist Co-operative Society,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOSANA BEREAVEMENT SERVICES,HOSANA BEREAVEMENT SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GQ6641M,street,GV,26/06/15 14:40,26/06/15 14:45,26/06/15 14:57,26/06/15 14:57,5,12,0,17,3,1,1,0,N,OpenLightTrucks,NISSAN,2,TAU CHENG KIAT,100069,stationery,PAPERS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PAL LINE PTE LTD,NA,TRANSPORTATION/LOGISTIC,NA,NA,YISHUN,NORTH SPRING,4,Y,08:00,18:00,2,NA,NA
26/06/15,YM1816S,street,GV,26/06/15 14:42,26/06/15 14:44,26/06/15 15:01,26/06/15 15:01,2.016666667,17.68333333,0,19.7,NA,NA,NA,NA,NA,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YL7732R,street,GV,26/06/15 14:43,26/06/15 14:45,26/06/15 14:49,26/06/15 14:49,2,4,0,6,2,1,1,0,N,HeavyTrucks,Others- FA/FI/FIGHTER/FH/FK/FM/FP/FV/FJ/FO/FZ/SUPER GREAT,2,NA,NA,nonperishable_food,"DRINKS,CANNED DRINKS",1,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JIAJIA DRINKS,SUPPLIER,NA,10,BEDOK,NA,NA,NA,NA,NA,NA,Y,NA
26/06/15,GR5533J,carpark,GV,26/06/15 14:43,26/06/15 14:45,26/06/15 15:26,26/06/15 15:26,2.866666667,40.41666667,0,43.28333333,NA,NA,NA,NA,NA,ClosedLightTrucks,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PRINT LAB,PRINTLAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GT4038C,NA,GV,26/06/15 14:44,NA,NA,26/06/15 14:46,NA,NA,NA,2.366666667,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YM9832S,NA,GV,26/06/15 14:45,NA,NA,26/06/15 14:47,NA,NA,NA,2.566666667,NA,NA,NA,NA,NA,OpenLightTrucks,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,SJU3038T,street,GV,26/06/15 14:45,NA,NA,26/06/15 14:53,NA,NA,NA,8.4,NA,NA,NA,NA,NA,LargeVans,NA,NA,NA,NA,service_trash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EMERGENCY AMBULANCE,AMBULANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YL5276D,NA,GV,26/06/15 14:46,NA,NA,26/06/15 14:48,NA,NA,NA,2.116666667,NA,NA,NA,NA,NA,ClosedLightTrucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBA6658J,NA,GV,26/06/15 14:46,NA,NA,26/06/15 14:53,NA,NA,NA,7.85,NA,NA,NA,NA,NA,SmallVans,Others (Light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Courier Service,COURIER SERVICES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GV3244U,carpark,GV,26/06/15 14:47,26/06/15 14:49,26/06/15 15:02,26/06/15 15:02,2.333333333,12.68333333,0,15.01666667,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBB7574E,carpark,GV,26/06/15 14:47,26/06/15 14:49,26/06/15 15:37,26/06/15 15:37,2.483333333,47.88333333,0,50.36666667,NA,NA,NA,NA,NA,LargeVans,NISSAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GZ9676X,carpark,GV,26/06/15 14:48,26/06/15 14:50,26/06/15 15:14,26/06/15 15:14,2.4,24.31666667,0,26.71666667,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GY7933Y,NA,GV,26/06/15 14:50,NA,NA,26/06/15 15:25,NA,NA,NA,35.7,NA,NA,NA,NA,NA,SmallVans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBC8917M,street,GV,26/06/15 14:50,26/06/15 14:54,26/06/15 15:05,26/06/15 15:05,4,11,0,15,NA,1,NA,0,N,ClosedLightTrucks,TOYOTA D4 DYNA,2,FRANSON INTL,486132,clothing_accessories,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ANNA BLACK ADVERT/BLACK BLACKHAMMER,FRANSON GROUP,BLACK HAMMER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YM2207T,NA,GV,26/06/15 14:50,NA,NA,26/06/15 14:53,NA,NA,NA,3.166666667,NA,NA,NA,NA,NA,OpenLightTrucks,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBC2755C,carpark,GV,26/06/15 14:50,26/06/15 14:52,26/06/15 15:13,26/06/15 15:13,2.616666667,20.58333333,0,23.2,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YL5276D,LB,GV,26/06/15 14:53,26/06/15 14:55,26/06/15 15:11,26/06/15 15:11,2,16,0,18,1,1,1,0,Y,ClosedLightTrucks,MITSUBISHI,1,JURONG FISHERY PORT RD,NA,fresh_frozen_food,FROZEN FOOD,1,Kopitiam,B2,10, food_restaurants, 7am to 10pm,77,http://www.kopitiam.biz/search-results/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KENRICH FOOD,SUPPLIER,0,14,JURONG EAST,JURONG FISHERY PORT ROAD,3,Y,09:00,17:00,2,Y,FLEXIBLE BUT USUALLY AFTERNOON
26/06/15,YL3924E,LB,GV,26/06/15 14:54,26/06/15 14:58,26/06/15 15:15,26/06/15 15:15,4,17,0,21,2,1,0.3,0,Y,ClosedLightTrucks,MITSUBISHI,1,SHIRO,NA,nonperishable_food,MILO COFFEEMATE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NESTLE PROFESSHIONAL 65088114,NESTLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GZ6520G,NA,GV,26/06/15 14:55,NA,NA,26/06/15 15:11,NA,NA,NA,16.93333333,NA,NA,NA,NA,NA,SmallVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GW5126J,carpark,GV,26/06/15 14:55,26/06/15 14:57,NA,26/06/15 14:57,2.3,NA,NA,2.3,NA,NA,NA,NA,NA,LargeVans,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBA9094R,carpark,GV,26/06/15 14:56,26/06/15 14:58,26/06/15 15:33,26/06/15 15:33,2.183333333,35.7,0,37.88333333,NA,NA,NA,NA,NA,OpenLightTrucks,TOYOTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GV4847Z,LB,GV,26/06/15 14:56,26/06/15 15:07,26/06/15 15:10,26/06/15 15:10,11,3,0,14,2,1,0.5,0,N,LargeVans,TOYOTA,1,TWO WAYS LOGISTICS,120713,optics_photography,SPECTACLES,1,Spectacle Hut,B1,32, optical, 10am to 10pm,37,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=94256&branchid=71673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TWL,WAYS LOGISTIC,TWO WAYS LOGISTICS",TWL,TRANSPORTATION/LOGISTIC,1,"10,15",CLEMENTI,CLEMENTI AVE 6,2,Y,NA,NA,NA,NA,NA
26/06/15,GR4573J,NA,GV,26/06/15 14:56,NA,NA,26/06/15 15:19,NA,NA,NA,23.98333333,NA,NA,NA,NA,NA,SmallVans,Others (Open light),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GV5716L,carpark,GV,26/06/15 14:57,26/06/15 14:59,26/06/15 15:27,26/06/15 15:27,2.616666667,27.56666667,0,30.18333333,NA,NA,NA,NA,NA,SmallVans,CITROEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,YK2552G,LB,GV,26/06/15 15:00,26/06/15 15:07,26/06/15 16:21,26/06/15 16:21,7,74,0,81,1,2,0,6,N,ClosedLightTrucks,MITSUBISHI CANTER,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBA6796T,NA,GV,26/06/15 15:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OpenLightTrucks,Mitsubishi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GT123R,LB,GV,26/06/15 15:03,26/06/15 15:12,26/06/15 15:29,26/06/15 15:29,9,17,0,26,4,1,1,0,Y,ClosedLightTrucks,Others (Closed light),2,ZENXIN AGRI-ORGANIC FOOD PTE LTD,110014,fresh_frozen_food,VEGETABLES,1,Cold Storage,B1,Nov-16, supermarket, 8am to 10.30pm,59,http://www.streetdirectory.com/businessfinder/company_detail.php?companyid=119735&branchid=138255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MONZONE label,NA,"WHOLESALER,SUPPLIER",NA,"5,6",NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GBA4251L,carpark,GV,26/06/15 15:05,26/06/15 15:06,26/06/15 15:15,26/06/15 15:15,1.75,9.216666667,0,10.96666667,NA,NA,NA,NA,NA,LargeVans,Others (Vans),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,PC1094S,street,GV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LargeVans,Toyota Hiace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLEANING EXPRESS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26/06/15,GX3280D,LB,GV,26/06/15 15:07,26/06/15 15:12,26/06/15 15:21,26/06/15 15:21,5,9,0,14,2,1,0.3,0,N,LargeVans,TOYOTA HIACE,2,SENG PRINTING COMPANY,40938,stationery,PAPER PRODUCTS,1,OCBC Bank,B2,21/26,bank_moneychanger, 11am to 7pm (closed on PH),543,http://www.ocbc.com/personal-banking/locate-us.html?&type=Branch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SENG PRINTING,"SUPPLIER,MANUFACTURER",1,"15,20",GEYLANG,EUNOS,NA,NA,NA,NA,NA,Y,NA
